timestamp,device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std,source_device,target_device
2026-03-03T13:48:00Z,access-ctrl-01,access_controller,0.5414,7.3675,10112.20,0.5609,1,0.8950,0.1050,0.2706,0.0107,access-ctrl-01,router-02
2026-03-03T09:52:00Z,access-ctrl-01,access_controller,0.6174,8.4412,11105.27,0.6942,4,0.8544,0.1456,0.2274,0.0079,access-ctrl-01,access-ctrl-01
2026-03-03T12:39:00Z,access-ctrl-01,access_controller,0.5296,8.1371,10222.18,0.5587,3,0.8736,0.1264,0.2819,0.0079,access-ctrl-01,access-ctrl-01
2026-03-03T13:42:00Z,access-ctrl-01,access_controller,0.4955,11.6223,19809.26,0.9714,8,0.6367,0.3633,0.2089,0.0086,access-ctrl-01,access-ctrl-01
2026-03-03T05:54:00Z,nvr-01,nvr,1.0141,17.9456,36736.61,1.3057,5,0.8144,0.1856,0.1784,0.0166,nvr-01,access-ctrl-01
2026-03-02T10:56:00Z,router-02,router,0.8538,32.3154,44444.80,1.9098,10,0.7492,0.2508,0.1400,0.0178,router-02,nvr-01
2026-03-01T11:37:00Z,cam-001,camera,1.1969,80.1649,169054.74,2.7371,16,0.5295,0.4705,0.0544,0.0344,cam-001,router-02
2026-03-03T06:46:00Z,access-ctrl-01,access_controller,0.6045,16.8522,25461.99,0.8958,12,0.7531,0.2469,0.1655,0.0090,access-ctrl-01,cam-001
2026-03-03T20:52:00Z,thermostat-03,thermostat,0.5496,6.9591,6992.29,0.5577,2,0.8541,0.1459,0.2762,0.0109,thermostat-03,access-ctrl-01
2026-03-01T17:43:00Z,sensor-007,sensor,0.4101,4.2792,2100.99,0.1463,1,0.8976,0.1024,0.2802,0.0107,sensor-007,thermostat-03
2026-03-04T06:29:00Z,plc-09,plc,0.7998,14.6122,19701.00,0.9467,4,0.9385,0.0615,0.2023,0.0108,plc-09,sensor-007
2026-03-01T15:31:00Z,sensor-007,sensor,0.4285,2.9804,1409.27,0.1407,3,0.9024,0.0976,0.2982,0.0086,sensor-007,plc-09
2026-03-01T13:01:00Z,cam-001,camera,1.1538,51.2080,86440.07,1.8101,9,0.6518,0.3482,0.1039,0.0273,cam-001,sensor-007
2026-03-03T17:01:00Z,thermostat-03,thermostat,0.5664,5.4087,7828.13,0.4551,3,0.8420,0.1580,0.2635,0.0141,thermostat-03,cam-001
2026-03-02T00:28:00Z,sensor-007,sensor,0.3881,2.9291,1510.71,0.1411,1,0.9089,0.0911,0.3181,0.0103,sensor-007,thermostat-03
2026-03-01T13:26:00Z,cam-001,camera,1.2274,54.2289,95385.52,1.8601,8,0.6146,0.3854,0.0990,0.0272,cam-001,sensor-007
2026-03-03T08:14:00Z,access-ctrl-01,access_controller,0.5996,8.8596,11205.32,0.6151,3,0.8710,0.1290,0.2088,0.0084,access-ctrl-01,cam-001
2026-03-04T02:04:00Z,thermostat-03,thermostat,0.5447,13.0624,16555.18,0.7512,3,0.6743,0.3257,0.1739,0.0129,thermostat-03,access-ctrl-01
2026-03-01T12:23:00Z,cam-001,camera,1.2386,52.5355,71313.85,1.9630,9,0.6149,0.3851,0.0901,0.0282,cam-001,thermostat-03
2026-03-03T00:01:00Z,nvr-01,nvr,0.9751,20.9553,36574.79,1.1245,3,0.8052,0.1948,0.1867,0.0125,nvr-01,cam-001
2026-03-03T01:03:00Z,nvr-01,nvr,0.8574,20.3301,35821.56,1.1932,6,0.8061,0.1939,0.2220,0.0117,nvr-01,nvr-01
2026-03-03T02:44:00Z,nvr-01,nvr,0.9154,17.0946,36685.64,1.2384,2,0.8299,0.1701,0.2278,0.0157,nvr-01,nvr-01
2026-03-03T00:42:00Z,nvr-01,nvr,0.8532,22.3458,50385.79,1.1121,4,0.8239,0.1761,0.1966,0.0168,nvr-01,nvr-01
2026-03-03T00:07:00Z,nvr-01,nvr,1.0149,17.0101,33914.99,1.1470,4,0.8122,0.1878,0.1874,0.0157,nvr-01,nvr-01
2026-03-01T22:48:00Z,sensor-007,sensor,0.4339,2.4738,1463.44,0.1378,1,0.8916,0.1084,0.3316,0.0114,sensor-007,nvr-01
2026-03-03T08:51:00Z,access-ctrl-01,access_controller,0.5972,9.8718,12499.04,0.6720,3,0.8705,0.1295,0.2374,0.0080,access-ctrl-01,sensor-007
2026-03-03T06:31:00Z,access-ctrl-01,access_controller,0.5363,8.5508,9796.80,0.6172,3,0.8623,0.1377,0.2407,0.0075,access-ctrl-01,access-ctrl-01
2026-03-03T03:16:00Z,nvr-01,nvr,0.9715,34.3746,79929.49,2.0106,15,0.6620,0.3380,0.1141,0.0122,nvr-01,access-ctrl-01
2026-03-04T02:16:00Z,plc-09,plc,0.7674,14.0324,15074.34,1.0370,5,0.9308,0.0692,0.2076,0.0124,plc-09,nvr-01
2026-03-01T16:51:00Z,sensor-007,sensor,0.4770,2.9651,1553.41,0.1488,1,0.9081,0.0919,0.2910,0.0101,sensor-007,plc-09
2026-03-03T03:58:00Z,nvr-01,nvr,0.9434,18.2828,35751.97,1.1332,2,0.7909,0.2091,0.2309,0.0157,nvr-01,sensor-007
2026-03-03T07:34:00Z,access-ctrl-01,access_controller,0.6591,8.3512,10338.13,0.7001,4,0.8856,0.1144,0.2599,0.0074,access-ctrl-01,nvr-01
2026-03-03T02:47:00Z,nvr-01,nvr,0.8869,16.3820,32057.85,1.1063,2,0.7808,0.2192,0.2141,0.0146,nvr-01,access-ctrl-01
2026-03-02T03:36:00Z,router-02,router,0.8854,40.0678,65174.24,1.8411,10,0.7054,0.2946,0.1344,0.0198,router-02,nvr-01
2026-03-02T17:05:00Z,router-02,router,0.7571,33.0583,49414.50,1.9241,8,0.7102,0.2898,0.1375,0.0201,router-02,router-02
2026-03-01T14:35:00Z,cam-001,camera,1.1935,48.3430,83473.65,2.2971,9,0.6133,0.3867,0.0836,0.0244,cam-001,router-02
2026-03-01T06:40:00Z,cam-001,camera,1.2729,79.5762,159956.02,2.8775,17,0.4455,0.5545,0.0773,0.0307,cam-001,cam-001
2026-03-03T12:13:00Z,access-ctrl-01,access_controller,0.6138,7.6090,10525.02,0.5392,1,0.8871,0.1129,0.2476,0.0073,access-ctrl-01,cam-001
2026-03-03T18:24:00Z,thermostat-03,thermostat,0.5137,6.0591,8665.45,0.4898,1,0.8627,0.1373,0.2452,0.0134,thermostat-03,access-ctrl-01
2026-03-03T04:49:00Z,nvr-01,nvr,0.9844,17.2043,38084.45,1.2239,6,0.8203,0.1797,0.2043,0.0147,nvr-01,thermostat-03
2026-03-02T05:05:00Z,router-02,router,0.8612,33.6886,61951.10,2.0944,8,0.7124,0.2876,0.1398,0.0164,router-02,nvr-01
2026-03-03T21:09:00Z,thermostat-03,thermostat,0.4800,6.8021,7968.04,0.5438,4,0.8556,0.1444,0.2754,0.0134,thermostat-03,router-02
2026-03-01T16:57:00Z,sensor-007,sensor,0.4113,2.9914,1788.51,0.1714,1,0.9188,0.0812,0.3189,0.0119,sensor-007,thermostat-03
2026-03-02T02:22:00Z,sensor-007,sensor,0.4181,3.0764,1540.50,0.1503,1,0.9034,0.0966,0.3252,0.0085,sensor-007,sensor-007
2026-03-01T21:25:00Z,sensor-007,sensor,0.3821,2.6407,1623.01,0.1359,1,0.9144,0.0856,0.3423,0.0113,sensor-007,sensor-007
2026-03-02T12:06:00Z,router-02,router,0.6975,27.1225,53469.05,1.7018,7,0.7207,0.2793,0.1680,0.0176,router-02,sensor-007
2026-03-01T17:04:00Z,sensor-007,sensor,0.4160,2.9459,1534.48,0.1636,1,0.9020,0.0980,0.3023,0.0086,sensor-007,router-02
2026-03-02T14:36:00Z,router-02,router,0.7074,30.5001,52920.27,1.8886,9,0.7245,0.2755,0.1568,0.0227,router-02,sensor-007
2026-03-01T08:41:00Z,cam-001,camera,1.1803,102.2481,200432.79,3.6233,16,0.4929,0.5071,0.0844,0.0255,cam-001,router-02
2026-03-02T22:28:00Z,nvr-01,nvr,1.0662,38.5155,102853.11,2.1678,9,0.6803,0.3197,0.1281,0.0122,nvr-01,cam-001
2026-03-01T04:13:00Z,cam-001,camera,1.1768,141.3702,200874.17,3.0133,14,0.5517,0.4483,0.0759,0.0243,cam-001,nvr-01
2026-03-02T16:42:00Z,router-02,router,0.7377,30.4786,44865.32,1.8344,10,0.7235,0.2765,0.1420,0.0189,router-02,cam-001
2026-03-03T14:56:00Z,access-ctrl-01,access_controller,0.5218,9.8601,9665.74,0.5092,1,0.8604,0.1396,0.2823,0.0104,access-ctrl-01,router-02
2026-03-01T14:02:00Z,cam-001,camera,1.0721,51.8056,78349.25,2.1170,10,0.6650,0.3350,0.0861,0.0265,cam-001,access-ctrl-01
2026-03-02T08:43:00Z,router-02,router,0.9137,36.0057,61701.59,1.9750,9,0.7068,0.2932,0.1221,0.0198,router-02,cam-001
2026-03-03T22:49:00Z,thermostat-03,thermostat,0.4996,5.3452,5650.42,0.4641,4,0.8656,0.1344,0.3033,0.0140,thermostat-03,router-02
2026-03-03T17:48:00Z,thermostat-03,thermostat,0.5354,5.6852,7884.47,0.5197,3,0.8378,0.1622,0.2895,0.0136,thermostat-03,thermostat-03
2026-03-03T22:25:00Z,thermostat-03,thermostat,0.5340,5.2888,5913.10,0.4856,4,0.8573,0.1427,0.2803,0.0143,thermostat-03,thermostat-03
2026-03-02T17:37:00Z,router-02,router,0.8092,34.1425,49953.11,1.9581,9,0.6871,0.3129,0.1646,0.0220,router-02,thermostat-03
2026-03-04T02:31:00Z,plc-09,plc,0.7197,14.1732,16187.03,1.0216,2,0.9357,0.0643,0.1863,0.0122,plc-09,router-02
2026-03-03T19:24:00Z,thermostat-03,thermostat,0.5575,7.2185,8741.33,0.5874,2,0.8335,0.1665,0.2373,0.0110,thermostat-03,plc-09
2026-03-01T23:14:00Z,sensor-007,sensor,0.4071,2.4951,1496.85,0.1531,1,0.9210,0.0790,0.3296,0.0091,sensor-007,thermostat-03
2026-03-01T13:33:00Z,cam-001,camera,1.1247,51.4371,84419.04,2.1316,7,0.6489,0.3511,0.0927,0.0306,cam-001,sensor-007
2026-03-01T09:37:00Z,cam-001,camera,1.1279,46.9478,71567.05,1.9074,11,0.6047,0.3953,0.0957,0.0350,cam-001,cam-001
2026-03-01T06:01:00Z,cam-001,camera,1.1939,55.0089,102222.86,2.3222,7,0.6443,0.3557,0.0881,0.0259,cam-001,cam-001
2026-03-03T16:38:00Z,access-ctrl-01,access_controller,0.5404,8.9556,9468.17,0.6095,1,0.8858,0.1142,0.2497,0.0084,access-ctrl-01,cam-001
2026-03-02T14:07:00Z,router-02,router,0.6852,34.2513,56408.25,1.8287,9,0.7201,0.2799,0.1483,0.0226,router-02,access-ctrl-01
2026-03-03T06:57:00Z,access-ctrl-01,access_controller,0.5673,11.3275,12746.19,0.6107,2,0.8787,0.1213,0.2438,0.0095,access-ctrl-01,router-02
2026-03-03T15:34:00Z,access-ctrl-01,access_controller,0.4989,7.8058,9848.74,0.5499,1,0.8880,0.1120,0.2984,0.0105,access-ctrl-01,access-ctrl-01
2026-03-04T05:50:00Z,plc-09,plc,0.7895,12.2077,20279.48,1.0068,5,0.9213,0.0787,0.2069,0.0110,plc-09,access-ctrl-01
2026-03-02T10:51:00Z,router-02,router,0.7359,27.8824,53969.81,1.9177,7,0.7068,0.2932,0.1333,0.0184,router-02,plc-09
2026-03-03T09:56:00Z,access-ctrl-01,access_controller,0.6683,10.1132,11120.01,0.5982,1,0.8743,0.1257,0.2379,0.0104,access-ctrl-01,router-02
2026-03-04T05:56:00Z,plc-09,plc,0.7781,15.3065,19993.87,0.9964,2,0.9318,0.0682,0.2129,0.0105,plc-09,access-ctrl-01
2026-03-04T10:36:00Z,plc-09,plc,0.7489,12.9633,17886.68,0.9658,3,0.9317,0.0683,0.2129,0.0110,plc-09,plc-09
2026-03-01T09:41:00Z,cam-001,camera,1.0421,77.7137,172835.16,3.0488,19,0.4218,0.5782,0.0591,0.0330,cam-001,plc-09
2026-03-02T12:32:00Z,router-02,router,0.8331,33.2349,49098.95,1.7929,9,0.7180,0.2820,0.1531,0.0196,router-02,cam-001
2026-03-03T09:23:00Z,access-ctrl-01,access_controller,0.6493,8.8665,11909.58,0.6907,3,0.8550,0.1450,0.2085,0.0075,access-ctrl-01,router-02
2026-03-02T02:23:00Z,sensor-007,sensor,0.3927,3.0080,1612.94,0.1532,3,0.8995,0.1005,0.2989,0.0086,sensor-007,access-ctrl-01
2026-03-04T04:07:00Z,plc-09,plc,0.7248,14.4860,18052.15,1.1268,5,0.9328,0.0672,0.2082,0.0131,plc-09,sensor-007
2026-03-02T06:36:00Z,router-02,router,0.8651,34.4785,50520.47,2.1755,8,0.7035,0.2965,0.1260,0.0236,router-02,plc-09
2026-03-03T15:01:00Z,access-ctrl-01,access_controller,0.5831,9.6903,10584.79,0.4941,3,0.8833,0.1167,0.2527,0.0094,access-ctrl-01,router-02
2026-03-03T05:15:00Z,nvr-01,nvr,1.0118,19.0128,34132.58,1.2435,5,0.8085,0.1915,0.1854,0.0122,nvr-01,access-ctrl-01
2026-03-03T16:15:00Z,access-ctrl-01,access_controller,0.6011,8.3285,11375.19,0.5163,3,0.8760,0.1240,0.2654,0.0072,access-ctrl-01,nvr-01
2026-03-04T10:16:00Z,plc-09,plc,0.6633,11.5024,18147.04,0.8135,1,0.9319,0.0681,0.2207,0.0141,plc-09,access-ctrl-01
2026-03-01T23:54:00Z,sensor-007,sensor,0.3906,2.7501,1290.84,0.1421,1,0.9153,0.0847,0.3870,0.0085,sensor-007,plc-09
2026-03-03T01:34:00Z,nvr-01,nvr,0.9202,17.1244,31818.96,1.2702,5,0.7996,0.2004,0.1940,0.0133,nvr-01,sensor-007
2026-03-02T20:43:00Z,nvr-01,nvr,1.0321,18.9078,43266.57,1.4809,6,0.7832,0.2168,0.1650,0.0143,nvr-01,nvr-01
2026-03-02T19:35:00Z,nvr-01,nvr,0.9849,18.6885,37002.45,1.3657,2,0.8201,0.1799,0.1846,0.0154,nvr-01,nvr-01
2026-03-03T15:59:00Z,access-ctrl-01,access_controller,0.5069,7.7406,9110.95,0.5226,3,0.8712,0.1288,0.2458,0.0100,access-ctrl-01,nvr-01
2026-03-02T05:15:00Z,router-02,router,0.8997,36.4261,58351.11,2.0334,7,0.7296,0.2704,0.1420,0.0200,router-02,access-ctrl-01
2026-03-01T16:41:00Z,sensor-007,sensor,0.4309,3.4866,1774.10,0.1542,3,0.9120,0.0880,0.3117,0.0084,sensor-007,router-02
2026-03-03T14:55:00Z,access-ctrl-01,access_controller,0.5604,10.0422,11771.26,0.4934,3,0.8690,0.1310,0.2681,0.0100,access-ctrl-01,sensor-007
2026-03-03T15:18:00Z,access-ctrl-01,access_controller,0.5933,8.5456,12095.91,0.5258,2,0.8910,0.1090,0.2579,0.0073,access-ctrl-01,access-ctrl-01
2026-03-02T01:13:00Z,sensor-007,sensor,0.4166,3.0952,1547.78,0.1401,3,0.8980,0.1020,0.3392,0.0114,sensor-007,access-ctrl-01
2026-03-01T12:53:00Z,cam-001,camera,1.0541,52.7536,78740.41,2.0425,11,0.6130,0.3870,0.0916,0.0272,cam-001,sensor-007
2026-03-01T13:47:00Z,cam-001,camera,1.1296,52.0004,79502.89,2.1368,10,0.6008,0.3992,0.1024,0.0270,cam-001,cam-001
2026-03-01T07:26:00Z,cam-001,camera,1.2942,50.6772,84625.78,1.9499,7,0.6077,0.3923,0.0829,0.0342,cam-001,cam-001
2026-03-02T11:12:00Z,router-02,router,0.7283,31.6803,46863.35,1.9824,6,0.7222,0.2778,0.1395,0.0235,router-02,cam-001
2026-03-01T20:13:00Z,sensor-007,sensor,0.3872,3.1012,1351.47,0.1404,1,0.9002,0.0998,0.2936,0.0104,sensor-007,router-02
2026-03-02T08:44:00Z,router-02,router,0.7739,54.4623,119057.71,2.5729,14,0.6181,0.3819,0.1070,0.0229,router-02,sensor-007
2026-03-04T03:41:00Z,plc-09,plc,0.7763,12.4396,20488.94,1.0383,2,0.9295,0.0705,0.1827,0.0133,plc-09,router-02
2026-03-01T04:12:00Z,cam-001,camera,1.3856,64.3514,102297.53,2.2923,7,0.6109,0.3891,0.0753,0.0241,cam-001,plc-09
2026-03-03T13:38:00Z,access-ctrl-01,access_controller,0.5890,12.2432,19149.19,0.8708,10,0.7875,0.2125,0.2043,0.0098,access-ctrl-01,cam-001
2026-03-03T01:21:00Z,nvr-01,nvr,0.9665,16.7921,30434.68,1.2232,2,0.8232,0.1768,0.2247,0.0131,nvr-01,access-ctrl-01
2026-03-02T18:15:00Z,router-02,router,0.7538,32.5572,55927.53,1.8718,10,0.7329,0.2671,0.1365,0.0182,router-02,nvr-01
2026-03-02T23:25:00Z,nvr-01,nvr,1.0563,37.0672,98736.46,2.2627,9,0.6837,0.3163,0.1548,0.0166,nvr-01,router-02
2026-03-02T01:24:00Z,sensor-007,sensor,0.4326,2.5616,1361.10,0.1376,1,0.9210,0.0790,0.3315,0.0088,sensor-007,nvr-01
2026-03-04T09:45:00Z,plc-09,plc,0.6921,18.6384,22623.99,1.4902,8,0.7803,0.2197,0.1844,0.0120,plc-09,sensor-007
2026-03-01T17:35:00Z,sensor-007,sensor,0.4003,3.0985,1705.16,0.1545,3,0.9209,0.0791,0.3032,0.0086,sensor-007,plc-09
2026-03-04T01:21:00Z,thermostat-03,thermostat,0.5377,5.5693,6561.79,0.4986,4,0.8724,0.1276,0.2660,0.0108,thermostat-03,sensor-007
2026-03-02T14:05:00Z,router-02,router,0.8146,27.5363,43999.73,1.6266,10,0.7122,0.2878,0.1648,0.0178,router-02,thermostat-03
2026-03-03T21:27:00Z,thermostat-03,thermostat,0.5332,13.4843,12327.81,0.8235,13,0.7871,0.2129,0.1860,0.0103,thermostat-03,router-02
2026-03-03T20:59:00Z,thermostat-03,thermostat,0.5232,7.8790,13200.55,0.9206,11,0.6296,0.3704,0.1963,0.0139,thermostat-03,thermostat-03
2026-03-03T08:07:00Z,access-ctrl-01,access_controller,0.6463,8.3157,11929.90,0.5794,2,0.8659,0.1341,0.2383,0.0081,access-ctrl-01,thermostat-03
2026-03-01T23:25:00Z,sensor-007,sensor,0.3682,2.9506,1375.17,0.1219,1,0.9150,0.0850,0.3175,0.0095,sensor-007,access-ctrl-01
2026-03-01T00:38:00Z,cam-001,camera,1.2480,50.0080,105419.60,2.0076,9,0.6454,0.3546,0.0793,0.0269,cam-001,sensor-007
2026-03-04T11:01:00Z,plc-09,plc,0.6649,14.0097,19477.68,0.8663,5,0.9282,0.0718,0.2061,0.0126,plc-09,cam-001
2026-03-01T07:42:00Z,cam-001,camera,1.1881,61.9667,105672.38,1.9211,9,0.6630,0.3370,0.0835,0.0338,cam-001,plc-09
2026-03-02T04:36:00Z,router-02,router,0.7892,35.7448,49315.00,1.9325,10,0.6932,0.3068,0.1370,0.0197,router-02,cam-001
2026-03-01T19:53:00Z,sensor-007,sensor,0.4352,3.2348,1379.89,0.1607,1,0.9110,0.0890,0.2878,0.0117,sensor-007,router-02
2026-03-01T05:14:00Z,cam-001,camera,1.2932,63.8577,100628.68,2.3196,10,0.6562,0.3438,0.0753,0.0267,cam-001,sensor-007
2026-03-01T00:09:00Z,cam-001,camera,1.3180,59.0441,77388.74,2.2224,11,0.6226,0.3774,0.0866,0.0275,cam-001,cam-001
2026-03-03T15:20:00Z,access-ctrl-01,access_controller,0.5629,7.7504,10444.29,0.5155,2,0.8707,0.1293,0.2899,0.0087,access-ctrl-01,cam-001
2026-03-02T20:30:00Z,nvr-01,nvr,0.9505,20.0059,42696.41,1.3468,6,0.8314,0.1686,0.1951,0.0137,nvr-01,access-ctrl-01
2026-03-01T17:36:00Z,sensor-007,sensor,0.4868,8.3256,3565.91,0.2876,4,0.7100,0.2900,0.2045,0.0113,sensor-007,nvr-01
2026-03-01T18:50:00Z,sensor-007,sensor,0.4840,3.4208,1759.44,0.1442,1,0.9069,0.0931,0.2759,0.0096,sensor-007,sensor-007
2026-03-03T14:38:00Z,access-ctrl-01,access_controller,0.5926,9.1030,9962.84,0.6156,4,0.8769,0.1231,0.2960,0.0096,access-ctrl-01,sensor-007
2026-03-03T23:04:00Z,thermostat-03,thermostat,0.5418,5.4507,7026.48,0.4589,4,0.8512,0.1488,0.2758,0.0111,thermostat-03,access-ctrl-01
2026-03-04T10:22:00Z,plc-09,plc,0.7327,11.5567,15400.27,0.8011,5,0.9364,0.0636,0.2351,0.0137,plc-09,thermostat-03
2026-03-01T05:20:00Z,cam-001,camera,1.2841,60.9469,91070.18,2.1777,9,0.6506,0.3494,0.0768,0.0290,cam-001,plc-09
2026-03-04T10:42:00Z,plc-09,plc,0.6436,13.9310,17244.87,0.8621,2,0.9271,0.0729,0.1994,0.0110,plc-09,cam-001
2026-03-03T10:28:00Z,access-ctrl-01,access_controller,0.6357,14.2824,21670.76,1.0087,12,0.6674,0.3326,0.1592,0.0105,access-ctrl-01,plc-09
2026-03-03T09:26:00Z,access-ctrl-01,access_controller,0.6178,11.7029,15498.71,0.5781,1,0.8677,0.1323,0.2381,0.0107,access-ctrl-01,access-ctrl-01
2026-03-03T00:37:00Z,nvr-01,nvr,0.9928,20.6892,34179.55,1.3738,3,0.8194,0.1806,0.1917,0.0140,nvr-01,access-ctrl-01
2026-03-02T17:16:00Z,router-02,router,0.8295,33.7748,46104.85,1.9638,6,0.6936,0.3064,0.1412,0.0205,router-02,nvr-01
2026-03-01T08:44:00Z,cam-001,camera,1.2057,56.9706,96751.57,1.9659,10,0.6193,0.3807,0.1028,0.0349,cam-001,router-02
2026-03-02T02:30:00Z,sensor-007,sensor,0.4539,5.0596,2662.12,0.2247,11,0.7105,0.2895,0.2491,0.0106,sensor-007,cam-001
2026-03-03T19:04:00Z,thermostat-03,thermostat,0.5291,8.5885,17029.10,0.9046,6,0.6624,0.3376,0.2227,0.0103,thermostat-03,sensor-007
2026-03-02T02:01:00Z,sensor-007,sensor,0.4254,3.0644,1289.10,0.1569,1,0.8936,0.1064,0.3247,0.0095,sensor-007,thermostat-03
2026-03-01T17:25:00Z,sensor-007,sensor,0.4545,3.0917,1548.34,0.1705,1,0.8952,0.1048,0.2989,0.0101,sensor-007,sensor-007
2026-03-03T17:08:00Z,thermostat-03,thermostat,0.5621,6.0808,6409.38,0.4651,1,0.8464,0.1536,0.2682,0.0117,thermostat-03,sensor-007
2026-03-01T21:11:00Z,sensor-007,sensor,0.4052,2.9571,1367.33,0.1535,1,0.9093,0.0907,0.3501,0.0114,sensor-007,thermostat-03
2026-03-04T09:17:00Z,plc-09,plc,0.6277,11.4750,17026.67,0.9706,5,0.9275,0.0725,0.2149,0.0125,plc-09,sensor-007
2026-03-01T05:05:00Z,cam-001,camera,1.1726,52.8164,99507.13,2.3628,7,0.6356,0.3644,0.0817,0.0357,cam-001,plc-09
2026-03-03T06:59:00Z,access-ctrl-01,access_controller,0.6072,10.6271,13004.91,0.5504,1,0.8725,0.1275,0.2407,0.0093,access-ctrl-01,cam-001
2026-03-03T00:16:00Z,nvr-01,nvr,0.8641,20.3265,35781.74,1.2946,6,0.7893,0.2107,0.2111,0.0167,nvr-01,access-ctrl-01
2026-03-01T10:21:00Z,cam-001,camera,1.1224,54.6563,87283.91,2.1719,11,0.6106,0.3894,0.1016,0.0341,cam-001,nvr-01
2026-03-04T08:37:00Z,plc-09,plc,0.6180,11.7775,17153.73,0.9438,2,0.9160,0.0840,0.2464,0.0118,plc-09,cam-001
2026-03-01T13:34:00Z,cam-001,camera,1.1095,52.9008,88435.96,2.0696,11,0.6197,0.3803,0.0875,0.0251,cam-001,plc-09
2026-03-01T06:00:00Z,cam-001,camera,1.2584,58.7092,110563.24,2.1446,8,0.6106,0.3894,0.0844,0.0284,cam-001,cam-001
2026-03-01T15:16:00Z,sensor-007,sensor,0.4054,2.9583,1643.54,0.1682,1,0.9070,0.0930,0.3463,0.0088,sensor-007,cam-001
2026-03-02T07:29:00Z,router-02,router,0.9277,34.7434,48215.53,2.0958,6,0.7023,0.2977,0.1381,0.0235,router-02,sensor-007
2026-03-03T21:24:00Z,thermostat-03,thermostat,0.5522,5.7685,6952.54,0.4814,2,0.8710,0.1290,0.2892,0.0131,thermostat-03,router-02
2026-03-02T16:52:00Z,router-02,router,0.8477,26.4640,47351.43,1.9264,8,0.7229,0.2771,0.1664,0.0163,router-02,thermostat-03
2026-03-03T00:10:00Z,nvr-01,nvr,0.9611,21.2303,43453.72,1.2469,6,0.7942,0.2058,0.1833,0.0117,nvr-01,router-02
2026-03-03T14:28:00Z,access-ctrl-01,access_controller,0.5103,7.5363,9233.73,0.5884,1,0.8823,0.1177,0.2622,0.0105,access-ctrl-01,nvr-01
2026-03-01T22:14:00Z,sensor-007,sensor,0.4304,4.2518,3667.04,0.1993,8,0.8368,0.1632,0.2684,0.0105,sensor-007,access-ctrl-01
2026-03-02T00:44:00Z,sensor-007,sensor,0.3881,2.9605,1161.26,0.1375,3,0.8957,0.1043,0.3227,0.0114,sensor-007,sensor-007
2026-03-04T01:34:00Z,thermostat-03,thermostat,0.4755,5.6365,5989.56,0.5323,1,0.8428,0.1572,0.2627,0.0111,thermostat-03,sensor-007
2026-03-01T02:50:00Z,cam-001,camera,1.3396,59.3680,100858.89,2.1809,11,0.5972,0.4028,0.0882,0.0264,cam-001,thermostat-03
2026-03-01T23:53:00Z,sensor-007,sensor,0.3764,2.6360,1398.38,0.1290,1,0.9220,0.0780,0.3349,0.0099,sensor-007,cam-001
2026-03-03T23:38:00Z,thermostat-03,thermostat,0.4440,5.1697,5863.68,0.4139,1,0.8584,0.1416,0.2848,0.0142,thermostat-03,sensor-007
2026-03-03T04:26:00Z,nvr-01,nvr,0.9387,17.7581,36310.88,1.1617,5,0.7996,0.2004,0.1900,0.0123,nvr-01,thermostat-03
2026-03-01T14:15:00Z,cam-001,camera,1.1772,49.1207,92928.65,2.2807,9,0.6532,0.3468,0.1006,0.0285,cam-001,nvr-01
2026-03-03T23:46:00Z,thermostat-03,thermostat,0.4403,4.7818,5250.64,0.4791,2,0.8464,0.1536,0.3186,0.0126,thermostat-03,cam-001
2026-03-01T08:20:00Z,cam-001,camera,1.0785,56.2396,81158.88,2.0027,11,0.6520,0.3480,0.0936,0.0251,cam-001,thermostat-03
2026-03-03T04:39:00Z,nvr-01,nvr,0.8681,16.4083,34403.36,1.2374,3,0.7948,0.2052,0.2093,0.0156,nvr-01,cam-001
2026-03-03T14:01:00Z,access-ctrl-01,access_controller,0.5602,8.1211,10425.99,0.5882,4,0.8742,0.1258,0.2533,0.0093,access-ctrl-01,nvr-01
2026-03-02T08:38:00Z,router-02,router,0.8774,37.0118,56918.84,1.9003,6,0.7352,0.2648,0.1366,0.0216,router-02,access-ctrl-01
2026-03-01T16:00:00Z,sensor-007,sensor,0.4251,3.2563,1755.75,0.1727,1,0.9102,0.0898,0.2940,0.0103,sensor-007,router-02
2026-03-02T09:41:00Z,router-02,router,0.8260,29.4699,56148.29,1.9128,6,0.7007,0.2993,0.1498,0.0162,router-02,sensor-007
2026-03-04T06:28:00Z,plc-09,plc,0.7044,13.3386,19041.18,0.9891,3,0.9332,0.0668,0.1985,0.0150,plc-09,router-02
2026-03-01T07:53:00Z,cam-001,camera,1.1569,59.2355,90078.02,2.1751,7,0.6047,0.3953,0.0838,0.0328,cam-001,plc-09
2026-03-02T01:53:00Z,sensor-007,sensor,0.4323,2.6534,1520.79,0.1486,1,0.9067,0.0933,0.3321,0.0090,sensor-007,cam-001
2026-03-03T22:57:00Z,thermostat-03,thermostat,0.5416,5.0962,6260.86,0.5069,4,0.8589,0.1411,0.2812,0.0115,thermostat-03,sensor-007
2026-03-02T10:02:00Z,router-02,router,0.8539,31.0049,49403.84,1.8554,8,0.7270,0.2730,0.1499,0.0169,router-02,thermostat-03
